Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
91;13;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
92;14;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
93;14;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
94;14;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
95;14;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
96;14;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
97;14;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
98;14;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
99;15;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
100;15;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
101;15;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
102;15;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
103;15;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
104;15;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
105;15;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
106;16;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
107;16;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
108;16;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
109;16;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
110;16;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
111;16;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
112;16;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
113;17;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
114;17;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
115;17;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
116;17;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
117;17;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
118;17;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
119;17;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
120;18;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
121;18;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
122;18;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
123;18;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
124;18;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
125;18;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
126;18;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
127;19;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
128;19;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
129;19;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
130;19;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
131;19;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
132;19;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
133;19;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
134;20;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
135;20;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
136;20;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
137;20;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
138;20;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
139;20;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
140;20;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
141;21;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
142;21;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
143;21;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
144;21;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
145;21;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
146;21;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
147;21;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
148;22;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
149;22;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
150;22;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
151;22;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
152;22;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
153;22;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
154;22;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
155;23;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
156;23;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
157;23;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
158;23;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
159;23;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
160;23;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
161;23;13,3800;2,4857;16,0680;2,7501;9,5657;35,6483;2,8000;0,4000;0,5000
