Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
145;21;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
146;21;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
147;21;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
148;22;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
149;22;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
150;22;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
151;22;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
152;22;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
153;22;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
154;22;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
155;23;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
156;23;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
157;23;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
158;23;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
159;23;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
160;23;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
161;23;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
162;24;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
163;24;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
164;24;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
165;24;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
166;24;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
167;24;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
168;24;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
169;25;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
170;25;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
171;25;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
172;25;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
173;25;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
174;25;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
175;25;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
176;26;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
177;26;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
178;26;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
179;26;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
180;26;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
181;26;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
182;26;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
183;27;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
184;27;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
185;27;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
186;27;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
187;27;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
188;27;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
189;27;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
190;28;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
191;28;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
192;28;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
193;28;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
194;28;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
195;28;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
196;28;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
197;29;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
198;29;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
199;29;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
200;29;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
201;29;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
202;29;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
203;29;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
204;30;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
205;30;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
206;30;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
207;30;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
208;30;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
209;30;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
210;30;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
211;31;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
212;31;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
213;31;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
214;31;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
215;31;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
216;31;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
217;31;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
218;32;1,3151;0,5397;1,4521;0,2485;0,4322;35,6483;3,0453;0,8000;0,2500
