Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
97;14;5,5899;4,1035;10,4576;1,7898;6,2257;35,6483;1,7974;0,4000;0,5000
98;14;5,5899;4,1035;10,4576;1,7898;6,2257;35,6483;1,7974;0,4000;0,5000
99;15;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
100;15;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
101;15;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
102;15;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
103;15;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
104;15;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
105;15;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
106;16;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
107;16;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
108;16;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
109;16;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
110;16;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
111;16;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
112;16;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
113;17;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
114;17;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
115;17;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
116;17;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
117;17;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
118;17;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
119;17;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
120;18;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
121;18;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
122;18;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
123;18;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
124;18;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
125;18;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
126;18;4,6149;4,1035;10,4576;1,7898;6,2257;35,6483;1,4839;0,4000;0,5000
