Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
225;33;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
226;33;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
227;33;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
228;33;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
229;33;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
230;33;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
231;33;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
232;34;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
233;34;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
234;34;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
235;34;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
236;34;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
237;34;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
238;34;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
239;35;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
240;35;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
241;35;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
242;35;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
243;35;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
244;35;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
245;35;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
246;36;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
247;36;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
248;36;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
249;36;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
250;36;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
251;36;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
252;36;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
253;37;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
254;37;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
255;37;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
256;37;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
257;37;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
258;37;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
259;37;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
260;38;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
261;38;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
262;38;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
263;38;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
264;38;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
265;38;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
266;38;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
267;39;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
268;39;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
269;39;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
270;39;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
271;39;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
272;39;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
273;39;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
274;40;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
275;40;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
276;40;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
277;40;0,9900;0,2750;0,8250;0,1694;0,2947;35,6483;4,0350;0,8000;0,3000
