Giorni Dopo Semina;Settimana;N;P2O5;K2O;MgO;CaO;B Grammi/Ha;Rapporto N:K N/(K2O/3.36);Rapporto Ca:Mg (1:0.5-0.25) (CaO/1.39)/MgO;Rapporto K:Ca (0.35-1:1) (CaO/1.19)/K2O
130;19;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
131;19;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
132;19;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
133;19;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
134;20;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
135;20;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
136;20;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
137;20;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
138;20;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
139;20;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
140;20;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
141;21;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
142;21;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
143;21;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
144;21;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
145;21;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
146;21;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
147;21;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
148;22;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
149;22;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
150;22;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
151;22;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
152;22;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
153;22;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
154;22;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
155;23;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
156;23;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
157;23;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
158;23;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
159;23;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
160;23;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
161;23;4,8600;1,2872;6,4069;1,0965;3,8142;35,6483;2,5507;0,4000;0,5000
162;24;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
163;24;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
164;24;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
165;24;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
166;24;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
167;24;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
168;24;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
169;25;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
170;25;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
171;25;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
172;25;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
173;25;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
174;25;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
175;25;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
176;26;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
177;26;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
178;26;5,3370;1,2872;6,4069;1,0965;3,8142;35,6483;2,8010;0,4000;0,5000
